Session,Group,Recording Path,Model,BER
apartment,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_9/watermarked_apartment_recording_USB_Lavalier_Microphone.wav,timbre,0.4000
apartment,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_6/watermarked_apartment_recording_iPhone_Microphone.wav,timbre,0.2000
apartment,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_6/watermarked_apartment_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.2333
apartment,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_6/watermarked_apartment_recording_Yeti_Stereo_Microphone.wav,timbre,0.2000
apartment,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_6/watermarked_apartment_recording_USB_Lavalier_Microphone.wav,timbre,0.2667
apartment,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_1/watermarked_apartment_recording_iPhone_Microphone.wav,timbre,0.2000
apartment,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_1/watermarked_apartment_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.4000
apartment,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_1/watermarked_apartment_recording_Yeti_Stereo_Microphone.wav,timbre,0.3000
apartment,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_1/watermarked_apartment_recording_USB_Lavalier_Microphone.wav,timbre,0.4000
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_7/watermarked_apartment_recording_iPhone_Microphone.wav,timbre,0.2000
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_7/watermarked_apartment_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.2667
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_7/watermarked_apartment_recording_Yeti_Stereo_Microphone.wav,timbre,0.3333
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_7/watermarked_apartment_recording_USB_Lavalier_Microphone.wav,timbre,0.4000
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_2/watermarked_apartment_recording_iPhone_Microphone.wav,timbre,0.5333
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_2/watermarked_apartment_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.3667
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_2/watermarked_apartment_recording_Yeti_Stereo_Microphone.wav,timbre,0.5667
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_2/watermarked_apartment_recording_USB_Lavalier_Microphone.wav,timbre,0.5333
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_3/watermarked_apartment_recording_iPhone_Microphone.wav,timbre,0.2000
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_3/watermarked_apartment_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.2667
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_3/watermarked_apartment_recording_Yeti_Stereo_Microphone.wav,timbre,0.2000
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_3/watermarked_apartment_recording_USB_Lavalier_Microphone.wav,timbre,0.2667
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_5/watermarked_apartment_recording_iPhone_Microphone.wav,timbre,0.4333
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_5/watermarked_apartment_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.3667
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_5/watermarked_apartment_recording_Yeti_Stereo_Microphone.wav,timbre,0.4667
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_5/watermarked_apartment_recording_USB_Lavalier_Microphone.wav,timbre,0.4667
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_8/watermarked_apartment_recording_iPhone_Microphone.wav,timbre,0.2667
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_8/watermarked_apartment_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.2000
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_8/watermarked_apartment_recording_Yeti_Stereo_Microphone.wav,timbre,0.2667
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_8/watermarked_apartment_recording_USB_Lavalier_Microphone.wav,timbre,0.3667
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_10/watermarked_apartment_recording_iPhone_Microphone.wav,timbre,0.4000
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_10/watermarked_apartment_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.2667
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_10/watermarked_apartment_recording_Yeti_Stereo_Microphone.wav,timbre,0.3333
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_10/watermarked_apartment_recording_USB_Lavalier_Microphone.wav,timbre,0.3333
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_4/watermarked_apartment_recording_iPhone_Microphone.wav,timbre,0.4333
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_4/watermarked_apartment_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.4000
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_4/watermarked_apartment_recording_Yeti_Stereo_Microphone.wav,timbre,0.4000
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_4/watermarked_apartment_recording_USB_Lavalier_Microphone.wav,timbre,0.4667
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_9/watermarked_apartment_recording_iPhone_Microphone.wav,timbre,0.5000
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_9/watermarked_apartment_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.5000
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_9/watermarked_apartment_recording_Yeti_Stereo_Microphone.wav,timbre,0.5667
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_9/watermarked_apartment_recording_USB_Lavalier_Microphone.wav,timbre,0.5667
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_6/watermarked_apartment_recording_iPhone_Microphone.wav,timbre,0.4333
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_6/watermarked_apartment_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.4333
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_6/watermarked_apartment_recording_Yeti_Stereo_Microphone.wav,timbre,0.6000
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_6/watermarked_apartment_recording_USB_Lavalier_Microphone.wav,timbre,0.5333
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_1/watermarked_apartment_recording_iPhone_Microphone.wav,timbre,0.4333
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_1/watermarked_apartment_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.5333
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_1/watermarked_apartment_recording_Yeti_Stereo_Microphone.wav,timbre,0.4667
apartment,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_1/watermarked_apartment_recording_USB_Lavalier_Microphone.wav,timbre,0.5000
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_7/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.3125
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_7/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.4375
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_7/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.3125
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_7/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.4375
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_2/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.3125
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_2/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.3125
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_2/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.3125
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_2/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.3750
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_3/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.5625
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_3/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5625
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_3/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.5000
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_3/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.4375
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_5/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.5000
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_5/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5625
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_5/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.3750
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_5/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5000
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_8/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.5000
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_8/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.3750
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_8/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.5625
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_8/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.4375
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_10/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.6250
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_10/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.8125
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_10/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.6875
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_10/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.6875
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_4/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.6250
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_4/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5625
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_4/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.5625
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_4/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5625
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_9/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.3750
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_9/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.2500
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_9/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.3125
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_9/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.3125
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_6/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.5000
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_6/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5000
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_6/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.5625
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_6/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.6250
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_1/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.6250
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_1/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5000
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_1/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.5625
printer,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/audioseal/sample_1/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.4375
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_7/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.3125
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_7/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5000
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_7/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.4375
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_7/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5000
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_2/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.4375
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_2/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.4375
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_2/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.6250
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_2/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.3125
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_3/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.6250
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_3/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.6250
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_3/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.6250
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_3/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5625
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_5/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.4375
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_5/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5000
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_5/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.2500
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_5/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.3125
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_8/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.4375
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_8/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.3750
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_8/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.6250
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_8/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5625
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_10/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.5625
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_10/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5625
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_10/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.6250
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_10/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5625
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_4/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.5625
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_4/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5000
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_4/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.3750
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_4/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5625
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_9/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.2500
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_9/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5625
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_9/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.5000
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_9/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.3750
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_6/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.5000
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_6/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.6250
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_6/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.3750
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_6/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5625
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_1/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.5000
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_1/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5625
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_1/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.4375
printer,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/audioseal/sample_1/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5000
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_7/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.6875
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_7/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5625
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_7/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.6250
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_7/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5625
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_2/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.3750
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_2/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.3125
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_2/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.5625
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_2/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5000
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_3/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.4375
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_3/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.3750
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_3/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.3750
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_3/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.4375
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_5/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.6250
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_5/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.3750
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_5/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.5000
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_5/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.6875
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_8/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.4375
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_8/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5000
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_8/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.5000
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_8/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5625
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_10/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.4375
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_10/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.3750
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_10/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.3750
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_10/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.4375
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_4/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.8125
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_4/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.5000
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_4/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.6875
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_4/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.8750
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_9/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.6250
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_9/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.6875
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_9/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.5625
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_9/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.5625
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_6/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.4375
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_6/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.3750
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_6/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.4375
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_6/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.4375
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_1/watermarked_printer_recording_iPhone_Microphone.wav,audioseal,0.5000
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_1/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,audioseal,0.4375
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_1/watermarked_printer_recording_USB_Lavalier_Microphone.wav,audioseal,0.3750
printer,p104,/media/storage/hadleigh/stegaphone_data/final_rec//p104/audioseal/sample_1/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,audioseal,0.3125
